,id,alias,name,is_closed,url,review_count,categories,rating,transactions,price,phone,display_phone,distance,coordinates.latitude,coordinates.longitude,location.address1,location.city,location.zip_code,location.country,location.state,coordinates,Distrito
913,nNkTMol44eGmGwuEfXhM7Q,nuevo-apolo-madrid,Nuevo Apolo,False,https://www.yelp.com/biz/nuevo-apolo-madrid?adjust_creative=qLSGvc-1caRv2M-HS1Kb9A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=qLSGvc-1caRv2M-HS1Kb9A,2,"[{'alias': 'peruvian', 'title': 'Peruvian'}, {'alias': 'spanish', 'title': 'Spanish'}]",4.0,[],,34914204664.0,+34 914 20 46 64,625.3122032748064,40.41284,-3.7038,"Calle del Doctor Cortezo, 15",Madrid,28012.0,ES,M,"[-3.7038, 40.41284]",Centro
914,gabIdiAZdnXEeFJkmWkclA,peko-peko-madrid,Peko Peko,False,https://www.yelp.com/biz/peko-peko-madrid?adjust_creative=qLSGvc-1caRv2M-HS1Kb9A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=qLSGvc-1caRv2M-HS1Kb9A,4,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}]",4.5,[],2,34912775803.0,+34 912 77 58 03,669.9769016026529,40.42104,-3.6968,"Calle Colmenares, 13",Madrid,28004.0,ES,M,"[-3.6968, 40.42104]",Centro
915,xSqdit2o_2S0pc4to5Fi4A,almagro-café-bar-madrid-2,Almagro Café Bar,False,https://www.yelp.com/biz/almagro-caf%C3%A9-bar-madrid-2?adjust_creative=qLSGvc-1caRv2M-HS1Kb9A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=qLSGvc-1caRv2M-HS1Kb9A,4,"[{'alias': 'spanish', 'title': 'Spanish'}]",4.0,[],2,34913082931.0,+34 913 08 29 31,1380.731592114137,40.42863,-3.69441,"Calle de Almagro, 10",Madrid,28010.0,ES,M,"[-3.69441, 40.42863]",Centro
916,LCbEHWJZPFXE6pkOdhsnzQ,el-bistro-del-retiro-madrid,El Bistro del Retiro,False,https://www.yelp.com/biz/el-bistro-del-retiro-madrid?adjust_creative=qLSGvc-1caRv2M-HS1Kb9A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=qLSGvc-1caRv2M-HS1Kb9A,10,"[{'alias': 'italian', 'title': 'Italian'}]",3.0,[],,,,1246.2381377260513,40.416577288652,-3.68946740927915,"Calle de Antonio Maura, 20",Madrid,28014.0,ES,M,"[-3.68946740927915, 40.416577288652]",Retiro
917,jsS28bZKA0nEuUNPqUc2sA,reina-deli-bar-madrid,Reina Deli Bar,False,https://www.yelp.com/biz/reina-deli-bar-madrid?adjust_creative=qLSGvc-1caRv2M-HS1Kb9A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=qLSGvc-1caRv2M-HS1Kb9A,2,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'modern_european', 'title': 'Modern European'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",5.0,[],,34914669086.0,+34 914 66 90 86,359.09759746731294,40.42054,-3.70073,"Calle Reina, 1",Madrid,28004.0,ES,M,"[-3.70073, 40.42054]",Centro
918,_fdmXMMLp74XWLogm7kflw,sindibad-shisha-madrid,Sindibad Shisha,False,https://www.yelp.com/biz/sindibad-shisha-madrid?adjust_creative=qLSGvc-1caRv2M-HS1Kb9A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=qLSGvc-1caRv2M-HS1Kb9A,5,"[{'alias': 'hookah_bars', 'title': 'Hookah Bars'}, {'alias': 'arabian', 'title': 'Arabic'}, {'alias': 'lebanese', 'title': 'Lebanese'}]",5.0,[],1,,,332.154213685433,40.4170501416178,-3.70739959180355,"Calle Bordadores, 9",Madrid,28013.0,ES,M,"[-3.70739959180355, 40.4170501416178]",Centro
919,wu_OSVgZzX5iWgXdSbQ8Rw,la-peseta-madrid,La Peseta,False,https://www.yelp.com/biz/la-peseta-madrid?adjust_creative=qLSGvc-1caRv2M-HS1Kb9A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=qLSGvc-1caRv2M-HS1Kb9A,4,"[{'alias': 'spanish', 'title': 'Spanish'}]",4.0,[],,34915483230.0,+34 915 48 32 30,663.2196266378016,40.4189645,-3.7117806,"Plaza Mayor, 35",Madrid,28013.0,ES,M,"[-3.7117806, 40.4189645]",Centro
920,u4WSl__sn4DEIrP0-r3YyA,davanti-madrid,Davanti,False,https://www.yelp.com/biz/davanti-madrid?adjust_creative=qLSGvc-1caRv2M-HS1Kb9A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=qLSGvc-1caRv2M-HS1Kb9A,2,"[{'alias': 'italian', 'title': 'Italian'}]",5.0,[],,34910697855.0,+34 910 69 78 55,725.5809171958922,40.422118,-3.696836,"Calle de Augusto Figueroa, 41",Madrid,28004.0,ES,M,"[-3.696836, 40.422118]",Centro
921,-9V2fCorsms2dD8SBs4MXg,la-cueva-de-lola-madrid-3,La Cueva de Lola,False,https://www.yelp.com/biz/la-cueva-de-lola-madrid-3?adjust_creative=qLSGvc-1caRv2M-HS1Kb9A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=qLSGvc-1caRv2M-HS1Kb9A,1,"[{'alias': 'dinnertheater', 'title': 'Dinner Theater'}]",5.0,[],,34910185453.0,+34 910 18 54 53,390.4435311190864,40.417012,-3.7081468,"Calle de las Hileras, 6",Madrid,28013.0,ES,M,"[-3.7081468, 40.417012]",Centro
922,W2Y1xjYrB--IWVYxquM29g,museo-del-jamón-madrid-10,Museo del Jamón,False,https://www.yelp.com/biz/museo-del-jam%C3%B3n-madrid-10?adjust_creative=qLSGvc-1caRv2M-HS1Kb9A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=qLSGvc-1caRv2M-HS1Kb9A,21,"[{'alias': 'meats', 'title': 'Meat Shops'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",3.5,[],1,34915314550.0,+34 915 31 45 50,687.1250602031186,40.42286,-3.70968,"Calle Gran Via, 72",Madrid,28013.0,ES,M,"[-3.70968, 40.42286]",Centro
923,FCn1qBujGLu6siK5R-6bhA,alabaster-madrid,Alabaster,False,https://www.yelp.com/biz/alabaster-madrid?adjust_creative=qLSGvc-1caRv2M-HS1Kb9A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=qLSGvc-1caRv2M-HS1Kb9A,9,"[{'alias': 'galician', 'title': 'Galician'}, {'alias': 'signature_cuisine', 'title': 'Signature Cuisine'}]",4.0,[],4,34915121131.0,+34 915 12 11 31,1197.969416146802,40.418207,-3.6898242,"Calle de Montalbán, 9",Madrid,28014.0,ES,M,"[-3.6898242, 40.418207]",Retiro
924,N44TgXe_KHDDn9E8tNx2yg,la-kitchen-madrid,La Kitchen,False,https://www.yelp.com/biz/la-kitchen-madrid?adjust_creative=qLSGvc-1caRv2M-HS1Kb9A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=qLSGvc-1caRv2M-HS1Kb9A,14,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'modern_european', 'title': 'Modern European'}, {'alias': 'tapas', 'title': 'Tapas Bars'}]",4.0,[],3,34913604974.0,+34 913 60 49 74,898.4201732179858,40.4219775,-3.6943897,"Calle de Prim, 5",Madrid,28004.0,ES,M,"[-3.6943897, 40.4219775]",Centro
925,5FBidctG8C14sBxxjuV2UQ,miau-madrid,Miau,False,https://www.yelp.com/biz/miau-madrid?adjust_creative=qLSGvc-1caRv2M-HS1Kb9A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=qLSGvc-1caRv2M-HS1Kb9A,5,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}]",4.0,[],,34913697120.0,+34 913 69 71 20,561.0984659194058,40.41427,-3.70022,"Calle Príncipe, 26",Madrid,28012.0,ES,M,"[-3.70022, 40.41427]",Centro
926,TqKKcxWQUn5WTQ5xAxyLmQ,lópez-y-lópez-pizzería-madrid,López & López Pizzería,False,https://www.yelp.com/biz/l%C3%B3pez-y-l%C3%B3pez-pizzer%C3%ADa-madrid?adjust_creative=qLSGvc-1caRv2M-HS1Kb9A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=qLSGvc-1caRv2M-HS1Kb9A,13,"[{'alias': 'pizza', 'title': 'Pizza'}]",4.5,[],2,34910299926.0,+34 910 29 99 26,998.8088370789314,40.40945,-3.70428,"Calle de Cabestreros, 4",Madrid,28012.0,ES,M,"[-3.70428, 40.40945]",Centro
927,Ejgtf9M353Lhdpj1Cj6D6w,la-chulapa-de-alcalá-madrid-2,La Chulapa de Alcalá,False,https://www.yelp.com/biz/la-chulapa-de-alcal%C3%A1-madrid-2?adjust_creative=qLSGvc-1caRv2M-HS1Kb9A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=qLSGvc-1caRv2M-HS1Kb9A,13,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'spanish', 'title': 'Spanish'}]",4.0,[],2,34915232570.0,+34 915 23 25 70,499.8970536325669,40.418527,-3.698065,"Calle de Alcalá, 35",Madrid,28014.0,ES,M,"[-3.698065, 40.418527]",Centro
928,iWXlPg_8pTGyaixXqT-fAg,refra-madrid,Refra,False,https://www.yelp.com/biz/refra-madrid?adjust_creative=qLSGvc-1caRv2M-HS1Kb9A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=qLSGvc-1caRv2M-HS1Kb9A,6,"[{'alias': 'spanish', 'title': 'Spanish'}, {'alias': 'tapas', 'title': 'Tapas Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",3.5,[],1,34915595410.0,+34 915 59 54 10,548.4647419650087,40.41626,-3.70972,"Calle de Santiago, 4",Madrid,28013.0,ES,M,"[-3.70972, 40.41626]",Centro
929,NXfpJSIy_RpM9PxsWEhl1A,lúa-madrid-2,Lúa,False,https://www.yelp.com/biz/l%C3%BAa-madrid-2?adjust_creative=qLSGvc-1caRv2M-HS1Kb9A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=qLSGvc-1caRv2M-HS1Kb9A,21,"[{'alias': 'spanish', 'title': 'Spanish'}, {'alias': 'modern_european', 'title': 'Modern European'}, {'alias': 'signature_cuisine', 'title': 'Signature Cuisine'}]",4.5,[],4,34913952853.0,+34 913 95 28 53,1750.543419878769,40.4328995,-3.6956301,"Paseo de Eduardo Dato, 5",Madrid,28003.0,ES,M,"[-3.6956301, 40.4328995]",Chamberi
930,2b_81FEbRHE4UTLFetvqOw,max-madrid-madrid,Max Madrid,False,https://www.yelp.com/biz/max-madrid-madrid?adjust_creative=qLSGvc-1caRv2M-HS1Kb9A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=qLSGvc-1caRv2M-HS1Kb9A,16,"[{'alias': 'tapas', 'title': 'Tapas Bars'}]",3.5,[],2,34913691783.0,+34 913 69 17 83,533.1926669126531,40.414794,-3.699975,"Calle del Prado, 4",Madrid,28014.0,ES,M,"[-3.699975, 40.414794]",Centro
931,78gRWeeFyh6zVMb9s1LV3Q,la-chilostra-madrid,La Chilostra,False,https://www.yelp.com/biz/la-chilostra-madrid?adjust_creative=qLSGvc-1caRv2M-HS1Kb9A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=qLSGvc-1caRv2M-HS1Kb9A,8,"[{'alias': 'tapas', 'title': 'Tapas Bars'}]",4.0,[],2,34914291766.0,+34 914 29 17 66,744.8842043882341,40.41171,-3.70408,"Calle de la Cabeza, 1",Madrid,28012.0,ES,M,"[-3.70408, 40.41171]",Centro
932,kEJdT6zI01NrDyurqVi-5Q,comida-persa-shahla-madrid-3,Comida Persa Shahla,False,https://www.yelp.com/biz/comida-persa-shahla-madrid-3?adjust_creative=qLSGvc-1caRv2M-HS1Kb9A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=qLSGvc-1caRv2M-HS1Kb9A,2,"[{'alias': 'persian', 'title': 'Persian/Iranian'}]",4.5,[],,34657232482.0,+34 657 23 24 82,799.4378055823272,40.425662,-3.703129,"Calle de San Vicente Ferrer, 23",Madrid,28004.0,ES,M,"[-3.703129, 40.425662]",Centro
933,BKf5IrjNLRUT5eIOPya1cQ,el-aperitivo-de-corazón-madrid,El Aperitivo de Corazón,False,https://www.yelp.com/biz/el-aperitivo-de-coraz%C3%B3n-madrid?adjust_creative=qLSGvc-1caRv2M-HS1Kb9A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=qLSGvc-1caRv2M-HS1Kb9A,5,"[{'alias': 'spanish', 'title': 'Spanish'}, {'alias': 'tapas', 'title': 'Tapas Bars'}]",4.5,[],1,34916229933.0,+34 916 22 99 33,946.2251622893334,40.4107137562563,-3.69946360588074,"Calle Tres Peces, 30",Madrid,28012.0,ES,M,"[-3.69946360588074, 40.4107137562563]",Centro
934,Y_Ws80WaNDx96PMFVkgOiA,steak-burger-madrid,Steak Burger,False,https://www.yelp.com/biz/steak-burger-madrid?adjust_creative=qLSGvc-1caRv2M-HS1Kb9A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=qLSGvc-1caRv2M-HS1Kb9A,27,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'steak', 'title': 'Steakhouses'}]",3.5,[],2,34915320218.0,+34 915 32 02 18,376.2689717169623,40.4188,-3.69953,"Calle de la Virgen de los Peligros, 10",Madrid,28013.0,ES,M,"[-3.69953, 40.4188]",Centro
935,P9k-0aWBx1ftNcfoGJ69Dg,el-chorrillo-madrid-2,El Chorrillo,False,https://www.yelp.com/biz/el-chorrillo-madrid-2?adjust_creative=qLSGvc-1caRv2M-HS1Kb9A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=qLSGvc-1caRv2M-HS1Kb9A,8,"[{'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'divebars', 'title': 'Dive Bars'}]",4.0,[],1,34915323214.0,+34 915 32 32 14,965.2128607107622,40.42583,-3.71001,"Travesía Conde Duque, 5",Madrid,28015.0,ES,M,"[-3.71001, 40.42583]",Centro
936,ynE4gccC6Fcu7pUUMO_sMw,o-muiño-madrid-3,O Muiño,False,https://www.yelp.com/biz/o-mui%C3%B1o-madrid-3?adjust_creative=qLSGvc-1caRv2M-HS1Kb9A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=qLSGvc-1caRv2M-HS1Kb9A,6,"[{'alias': 'spanish', 'title': 'Spanish'}, {'alias': 'galician', 'title': 'Galician'}, {'alias': 'tapas', 'title': 'Tapas Bars'}]",4.0,[],2,34915476436.0,+34 915 47 64 36,757.3385637468166,40.42271,-3.71092,"Calle de Leganitos, 43",Madrid,28013.0,ES,M,"[-3.71092, 40.42271]",Centro
937,s_rNNQBGgo0JHAHFjFKnPg,arabia-madrid,Arabia,False,https://www.yelp.com/biz/arabia-madrid?adjust_creative=qLSGvc-1caRv2M-HS1Kb9A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=qLSGvc-1caRv2M-HS1Kb9A,31,"[{'alias': 'moroccan', 'title': 'Moroccan'}]",4.0,[],2,34915325321.0,+34 915 32 53 21,902.0707034515594,40.42303,-3.69513,"Calle del Piamonte, 12",Madrid,28004.0,ES,M,"[-3.69513, 40.42303]",Centro
938,Q0mas6fXF5gKHyzEf1ZuKw,korgui-madrid,Korgui,False,https://www.yelp.com/biz/korgui-madrid?adjust_creative=qLSGvc-1caRv2M-HS1Kb9A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=qLSGvc-1caRv2M-HS1Kb9A,9,"[{'alias': 'gastropubs', 'title': 'Gastropubs'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.5,[],3,34915471005.0,+34 915 47 10 05,793.4611373634904,40.4140816,-3.7113299,"Calle Rollo, 8",Madrid,28005.0,ES,M,"[-3.7113299, 40.4140816]",Centro
939,JLElS8ti2jjpod96ZqUkHw,la-gamella-madrid,La Gamella,False,https://www.yelp.com/biz/la-gamella-madrid?adjust_creative=qLSGvc-1caRv2M-HS1Kb9A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=qLSGvc-1caRv2M-HS1Kb9A,11,"[{'alias': 'spanish', 'title': 'Spanish'}, {'alias': 'modern_european', 'title': 'Modern European'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",4.0,[],3,34915324509.0,+34 915 32 45 09,1270.4082796582215,40.4189809,-3.6889764,"Calle de Alfonso XII, 4",Madrid,28014.0,ES,M,"[-3.6889764, 40.4189809]",Retiro
940,Z03IfGGjoUUZTulCOkUjUQ,wang-wang-madrid,Wang Wang,False,https://www.yelp.com/biz/wang-wang-madrid?adjust_creative=qLSGvc-1caRv2M-HS1Kb9A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=qLSGvc-1caRv2M-HS1Kb9A,11,"[{'alias': 'chinese', 'title': 'Chinese'}]",4.0,[],2,34915419122.0,+34 915 41 91 22,872.3158922158306,40.4249382,-3.70982,"Calle San Bernardino, 6",Madrid,28015.0,ES,M,"[-3.70982, 40.4249382]",Centro
941,2ncxLYSK9Eb1_DNPIDLjDg,las-terrazas-del-thyssen-madrid,Las Terrazas Del Thyssen,False,https://www.yelp.com/biz/las-terrazas-del-thyssen-madrid?adjust_creative=qLSGvc-1caRv2M-HS1Kb9A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=qLSGvc-1caRv2M-HS1Kb9A,2,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'spanish', 'title': 'Spanish'}]",4.5,[],2,34914293984.0,+34 914 29 39 84,757.1379323968109,40.4167786,-3.6953001,"Calle Zorrilla, 18",Madrid,28014.0,ES,M,"[-3.6953001, 40.4167786]",Centro
942,QDU7WyMhflLbHyMzSv3fpA,palosanto-madrid-2,Palosanto,False,https://www.yelp.com/biz/palosanto-madrid-2?adjust_creative=qLSGvc-1caRv2M-HS1Kb9A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=qLSGvc-1caRv2M-HS1Kb9A,8,"[{'alias': 'spanish', 'title': 'Spanish'}, {'alias': 'gastropubs', 'title': 'Gastropubs'}]",3.5,[],2,34910857695.0,+34 910 85 76 95,711.6132539607918,40.4226753470122,-3.69759812951088,"Plaza de Chueca, 8",Madrid,28004.0,ES,M,"[-3.69759812951088, 40.4226753470122]",Centro
943,wSFWHhVnG259Kdm1y5eh4A,100-montaditos-madrid-33,100 Montaditos,False,https://www.yelp.com/biz/100-montaditos-madrid-33?adjust_creative=qLSGvc-1caRv2M-HS1Kb9A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=qLSGvc-1caRv2M-HS1Kb9A,5,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'beerbar', 'title': 'Beer Bar'}]",4.0,[],1,,,1459.0585013805744,40.4085959691941,-3.69266656991387,"Plaza del Emperador Carlos V, 9",Madrid,28045.0,ES,M,"[-3.69266656991387, 40.4085959691941]",Centro
944,_dBi1ev_d7ShLvDNH-VzTg,la-cajita-de-nori-madrid,La Cajita de Nori,False,https://www.yelp.com/biz/la-cajita-de-nori-madrid?adjust_creative=qLSGvc-1caRv2M-HS1Kb9A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=qLSGvc-1caRv2M-HS1Kb9A,18,"[{'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'spanish', 'title': 'Spanish'}, {'alias': 'tapas', 'title': 'Tapas Bars'}]",4.0,[],2,34917587295.0,+34 917 58 72 95,1099.6300764205191,40.42721,-3.71012,"Calle del Limón, 30",Madrid,28015.0,ES,M,"[-3.71012, 40.42721]",Centro
945,vYSY6ZyBoxDedZwRY6BfNg,txirimiri-madrid-4,Txirimiri,False,https://www.yelp.com/biz/txirimiri-madrid-4?adjust_creative=qLSGvc-1caRv2M-HS1Kb9A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=qLSGvc-1caRv2M-HS1Kb9A,10,"[{'alias': 'basque', 'title': 'Basque'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]",4.5,[],3,34915593309.0,+34 915 59 33 09,1420.179692329707,40.42631,-3.71729,"Calle Ferraz, 38",Madrid,28008.0,ES,M,"[-3.71729, 40.42631]",Moncloa-Aravaca
946,Kv6G4lFgjjDR2jOMlI2LUA,merci-madrid,MERCI,False,https://www.yelp.com/biz/merci-madrid?adjust_creative=qLSGvc-1caRv2M-HS1Kb9A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=qLSGvc-1caRv2M-HS1Kb9A,3,"[{'alias': 'spanish', 'title': 'Spanish'}]",4.5,[],,34916683860.0,+34 916 68 38 60,927.9463354555056,40.42231,-3.69424,"Calle Conde de Xiquena, 3",Madrid,28004.0,ES,M,"[-3.69424, 40.42231]",Centro
947,EoDwmyZ9jBLgZv8IW9_hxg,ëcobar-madrid-3,Ëcobar,False,https://www.yelp.com/biz/%C3%ABcobar-madrid-3?adjust_creative=qLSGvc-1caRv2M-HS1Kb9A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=qLSGvc-1caRv2M-HS1Kb9A,1,"[{'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'modern_european', 'title': 'Modern European'}]",5.0,[],,34914315371.0,+34 914 31 53 71,1231.7514281116564,40.4210701,-3.6898,"Calle de Villalar, 4",Madrid,28001.0,ES,M,"[-3.6898, 40.4210701]",Salamanca
948,9LAXDe63shQpnSBA0vc25g,la-tagliatella-madrid-6,La Tagliatella,False,https://www.yelp.com/biz/la-tagliatella-madrid-6?adjust_creative=qLSGvc-1caRv2M-HS1Kb9A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=qLSGvc-1caRv2M-HS1Kb9A,11,"[{'alias': 'italian', 'title': 'Italian'}]",3.5,[],2,34915222153.0,+34 915 22 21 53,723.8746497841109,40.4200449,-3.69566299999997,"Calle del Barquillo, 8",Madrid,28004.0,ES,M,"[-3.69566299999997, 40.4200449]",Centro
949,L-x4QN92PBGMzYJat3WDEQ,el-rincón-madrid-7,El Rincón,False,https://www.yelp.com/biz/el-rinc%C3%B3n-madrid-7?adjust_creative=qLSGvc-1caRv2M-HS1Kb9A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=qLSGvc-1caRv2M-HS1Kb9A,18,"[{'alias': 'divebars', 'title': 'Dive Bars'}, {'alias': 'spanish', 'title': 'Spanish'}, {'alias': 'tapas', 'title': 'Tapas Bars'}]",3.5,[],1,34915221986.0,+34 915 22 19 86,773.6553992957266,40.425451937846,-3.7035672857183,"Calle del Espíritu Santo, 26",Madrid,28004.0,ES,M,"[-3.7035672857183, 40.425451937846]",Centro
950,p-0fyT87VnNO6BNFnREzng,cham-kebab-madrid,Cham kebab,False,https://www.yelp.com/biz/cham-kebab-madrid?adjust_creative=qLSGvc-1caRv2M-HS1Kb9A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=qLSGvc-1caRv2M-HS1Kb9A,1,"[{'alias': 'mideastern', 'title': 'Middle Eastern'}]",5.0,[],,,,1023.482382875486,40.4243199848681,-3.71333777908774,"Calle de Martín de los Heros, 4",Madrid,28008.0,ES,M,"[-3.71333777908774, 40.4243199848681]",Moncloa-Aravaca
951,i1yyPUv0yrMEBTITl1AtpQ,rustika-casa-ángel-madrid-2,Rustika Casa Ángel,False,https://www.yelp.com/biz/rustika-casa-%C3%A1ngel-madrid-2?adjust_creative=qLSGvc-1caRv2M-HS1Kb9A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=qLSGvc-1caRv2M-HS1Kb9A,9,"[{'alias': 'modern_european', 'title': 'Modern European'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'tabernas', 'title': 'Tabernas'}]",4.5,[],2,34911693856.0,+34 911 69 38 56,732.3088104647707,40.4249115,-3.7058301,"Calle de las Minas, 18",Madrid,28004.0,ES,M,"[-3.7058301, 40.4249115]",Centro
952,c9fP4-9P2b6DITXm03GdaQ,la-chusquery-madrid-2,La Chusquery,False,https://www.yelp.com/biz/la-chusquery-madrid-2?adjust_creative=qLSGvc-1caRv2M-HS1Kb9A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=qLSGvc-1caRv2M-HS1Kb9A,11,"[{'alias': 'spanish', 'title': 'Spanish'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",4.0,[],3,34910703215.0,+34 910 70 32 15,970.6415372175624,40.4121017,-3.7117801,"Calle Mancebos, 2",Madrid,28005.0,ES,M,"[-3.7117801, 40.4121017]",Centro
953,hN4YCCqW-k_0TwKVEUZxKw,la-huella-vegana-madrid,La Huella Vegana,False,https://www.yelp.com/biz/la-huella-vegana-madrid?adjust_creative=qLSGvc-1caRv2M-HS1Kb9A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=qLSGvc-1caRv2M-HS1Kb9A,1,"[{'alias': 'vegetarian', 'title': 'Vegetarian'}, {'alias': 'vegan', 'title': 'Vegan'}]",4.0,[],,34914268580.0,+34 914 26 85 80,927.899847517406,40.41269,-3.69603,"Calle de Sta. María, 39",Madrid,28014.0,ES,M,"[-3.69603, 40.41269]",Centro
954,F4EIzTab3NdzZOKMRx_Mtw,perrachica-madrid-2,Perrachica,False,https://www.yelp.com/biz/perrachica-madrid-2?adjust_creative=qLSGvc-1caRv2M-HS1Kb9A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=qLSGvc-1caRv2M-HS1Kb9A,38,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'modern_european', 'title': 'Modern European'}]",3.5,[],3,34917377775.0,+34 917 37 77 75,1684.9940840479258,40.43373,-3.70304,"Calle Eloy Gonzalo,10",Madrid,28010.0,ES,M,"[-3.70304, 40.43373]",Chamberi
955,QwmkTjXCsIqvMjlTH9u0LQ,la-colmada-madrid,La Colmada,False,https://www.yelp.com/biz/la-colmada-madrid?adjust_creative=qLSGvc-1caRv2M-HS1Kb9A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=qLSGvc-1caRv2M-HS1Kb9A,2,"[{'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'bistros', 'title': 'Bistros'}]",4.5,[],,34910176579.0,+34 910 17 65 79,775.1070230044844,40.4254640370315,-3.70440054684877,Calle del Espíritu Santo 19,Madrid,28004.0,ES,M,"[-3.70440054684877, 40.4254640370315]",Centro
956,oVn5SoCOj-kgJNyL8qBcGw,don-jamon-madrid-2,Don Jamon,False,https://www.yelp.com/biz/don-jamon-madrid-2?adjust_creative=qLSGvc-1caRv2M-HS1Kb9A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=qLSGvc-1caRv2M-HS1Kb9A,5,"[{'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'meats', 'title': 'Meat Shops'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",4.0,[],,34915599825.0,+34 915 59 98 25,530.8849276685465,40.4219782,-3.7082674,"Calle Gran Via, 60",Madrid,28013.0,ES,M,"[-3.7082674, 40.4219782]",Centro
